ISO,Year,TW
PSE,2016,0.083
PSE,2017,0.083
PSE,2018,0.083
PSE,2019,0.083
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,0.075
QAT,2001,0.075
QAT,2002,0.075
QAT,2003,0.075
QAT,2004,0.075
QAT,2005,0.075
QAT,2006,0.075
QAT,2007,0.075
QAT,2008,0.075
QAT,2009,0.075
QAT,2010,0.075
QAT,2011,0.075
QAT,2012,0.117
QAT,2013,0.117
QAT,2014,0.117
QAT,2015,0.117
QAT,2016,0.117
QAT,2017,0.2287
QAT,2018,0.2287
QAT,2019,0.2287
ROU,2000,0.373
ROU,2001,0.373
ROU,2002,0.373
ROU,2003,0.373
ROU,2004,0.373
ROU,2005,0.373
ROU,2006,0.373
ROU,2007,0.373
ROU,2008,0.373
ROU,2009,0.373
ROU,2010,0.373
ROU,2011,0.373
ROU,2012,0.373
ROU,2013,0.373
ROU,2014,0.373
ROU,2015,0.373
ROU,2016,0.373
ROU,2017,0.907
ROU,2018,0.907
ROU,2019,0.907
RWA,2000,0.0
RWA,2001,0.0
RWA,2002,0.0
RWA,2003,0.0
RWA,2004,0.0
RWA,2005,0.0
RWA,2006,0.0
RWA,2007,0.0
RWA,2008,0.0
RWA,2009,0.0
RWA,2010,0.0
RWA,2011,0.0
RWA,2012,0.0
RWA,2013,0.0
RWA,2014,0.0
RWA,2015,0.0
RWA,2016,0.0
RWA,2017,0.0
RWA,2018,0.0
RWA,2019,0.0
SAU,2000,0.674
SAU,2001,0.674
SAU,2002,0.674
SAU,2003,0.674
SAU,2004,0.674
SAU,2005,0.674
SAU,2006,0.674
SAU,2007,0.674
SAU,2008,0.674
SAU,2009,0.674
SAU,2010,0.674
SAU,2011,0.674
SAU,2012,1.274
SAU,2013,1.274
SAU,2014,1.274
SAU,2015,1.274
SAU,2016,1.274
SAU,2017,1.6
SAU,2018,1.6
SAU,2019,1.6
SDN,2000,0.0
SDN,2001,0.0
SDN,2002,0.0
SDN,2003,0.0
SDN,2004,0.0
SDN,2005,0.0
SDN,2006,0.0
SDN,2007,0.0
SDN,2008,0.0
SDN,2009,0.0
SDN,2010,0.0
SDN,2011,0.0
SDN,2012,0.0
SDN,2013,0.0
SDN,2014,0.0
SDN,2015,0.0
SDN,2016,0.0
SDN,2017,0.0
SDN,2018,0.0
SDN,2019,0.0
SEN,2000,0.0112
SEN,2001,0.0112
SEN,2002,0.0112
SEN,2003,0.0112
SEN,2004,0.0112
SEN,2005,0.0112
SEN,2006,0.0112
SEN,2007,0.0112
SEN,2008,0.0112
SEN,2009,0.0112
SEN,2010,0.0112
SEN,2011,0.0112
SEN,2012,0.0112
SEN,2013,0.0112
SEN,2014,0.0112
SEN,2015,0.0112
SEN,2016,0.0112
SEN,2017,0.0112
SEN,2018,0.0112
SEN,2019,0.0112
SGP,2000,0.5954
SGP,2001,0.5954
SGP,2002,0.5954
SGP,2003,0.5954
SGP,2004,0.5954
SGP,2005,0.5954
SGP,2006,0.5954
SGP,2007,0.5954
SGP,2008,0.5954
SGP,2009,0.5954
SGP,2010,0.5954
SGP,2011,0.5954
SGP,2012,0.5954
SGP,2013,0.5954
SGP,2014,0.5954
SGP,2015,0.5954
SGP,2016,0.5954
SGP,2017,0.5954
SGP,2018,0.5954
SGP,2019,0.5954
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLE,2000,0.0
SLE,2001,0.0
SLE,2002,0.0
SLE,2003,0.0
SLE,2004,0.0
SLE,2005,0.0
SLE,2006,0.0
SLE,2007,0.0
SLE,2008,0.0
SLE,2009,0.0
SLE,2010,0.0
SLE,2011,0.0
SLE,2012,0.0
SLE,2013,0.0
SLE,2014,0.0
SLE,2015,0.0
SLE,2016,0.0
SLE,2017,0.0
SLE,2018,0.0
SLE,2019,0.0
SLV,2000,0.001
SLV,2001,0.001
SLV,2002,0.001
SLV,2003,0.001
SLV,2004,0.001
SLV,2005,0.001
SLV,2006,0.001
SLV,2007,0.001
SLV,2008,0.001
SLV,2009,0.001
SLV,2010,0.001
SLV,2011,0.001
SLV,2012,0.001
SLV,2013,0.001
SLV,2014,0.001
SLV,2015,0.001
SLV,2016,0.001
SLV,2017,0.001
SLV,2018,0.001
SLV,2019,0.001
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,0.0
SOM,2001,0.0
SOM,2002,0.0
SOM,2003,0.0
SOM,2004,0.0
SOM,2005,0.0
SOM,2006,0.0
SOM,2007,0.0
SOM,2008,0.0
SOM,2009,0.0
SOM,2010,0.0
SOM,2011,0.0
SOM,2012,0.0
SOM,2013,0.0
SOM,2014,0.0
SOM,2015,0.0
SOM,2016,0.0
SOM,2017,0.0
SOM,2018,0.0
SOM,2019,0.0
SRB,2000,0.0493
SRB,2001,0.0493
SRB,2002,0.0493
SRB,2003,0.0493
SRB,2004,0.0493
SRB,2005,0.0493
SRB,2006,0.0493
SRB,2007,0.0493
SRB,2008,0.0493
SRB,2009,0.0493
SRB,2010,0.0493
SRB,2011,0.0493
SRB,2012,0.0493
SRB,2013,0.0493
SRB,2014,0.0493
SRB,2015,0.0493
SRB,2016,0.0493
SRB,2017,0.0493
SRB,2018,0.0493
SRB,2019,0.0493
SSD,2000,0.0
SSD,2001,0.0
SSD,2002,0.0
SSD,2003,0.0
SSD,2004,0.0
SSD,2005,0.0
SSD,2006,0.0
SSD,2007,0.0
SSD,2008,0.0
SSD,2009,0.0
SSD,2010,0.0
SSD,2011,0.0
SSD,2012,0.0
SSD,2013,0.0
SSD,2014,0.0
SSD,2015,0.0
SSD,2016,0.0
SSD,2017,0.0
SSD,2018,0.0
SSD,2019,0.0
STP,2000,0.0
STP,2001,0.0
STP,2002,0.0
STP,2003,0.0
STP,2004,0.0
STP,2005,0.0
STP,2006,0.0
STP,2007,0.0
STP,2008,0.0
STP,2009,0.0
STP,2010,0.0
STP,2011,0.0
STP,2012,0.0
STP,2013,0.0
STP,2014,0.0
STP,2015,0.0
STP,2016,0.0
STP,2017,0.0
STP,2018,0.0
STP,2019,0.0
SUR,2000,0.0
SUR,2001,0.0
SUR,2002,0.0
SUR,2003,0.0
SUR,2004,0.0
SUR,2005,0.0
SUR,2006,0.0
SUR,2007,0.0
SUR,2008,0.0
SUR,2009,0.0
SUR,2010,0.0
SUR,2011,0.0
SUR,2012,0.0
SUR,2013,0.0
SUR,2014,0.0
SUR,2015,0.0
SUR,2016,0.0
SUR,2017,0.0
SUR,2018,0.0
SUR,2019,0.0
SVK,2000,0.0
SVK,2001,0.0
SVK,2002,0.0
SVK,2003,0.0
SVK,2004,0.0
SVK,2005,0.0
SVK,2006,0.0
SVK,2007,0.0
SVK,2008,0.0
SVK,2009,0.0
SVK,2010,0.0
SVK,2011,0.0
SVK,2012,0.0
SVK,2013,0.0
SVK,2014,0.0
SVK,2015,0.0
SVK,2016,0.0
SVK,2017,0.0
SVK,2018,0.0
SVK,2019,0.0
SVN,2000,0.114
SVN,2001,0.114
SVN,2002,0.114
SVN,2003,0.114
SVN,2004,0.114
SVN,2005,0.114
SVN,2006,0.114
SVN,2007,0.114
SVN,2008,0.114
SVN,2009,0.114
SVN,2010,0.126
SVN,2011,0.126
SVN,2012,0.126
SVN,2013,0.126
SVN,2014,0.126
SVN,2015,0.126
SVN,2016,0.126
SVN,2017,0.156
SVN,2018,0.156
SVN,2019,0.156
SWE,2000,0.436
SWE,2001,0.436
SWE,2002,0.436
SWE,2003,0.436
SWE,2004,0.436
SWE,2005,0.436
SWE,2006,0.436
SWE,2007,0.436
SWE,2008,0.436
SWE,2009,0.436
SWE,2010,0.436
SWE,2011,0.436
SWE,2012,0.436
SWE,2013,0.436
SWE,2014,0.436
SWE,2015,0.436
SWE,2016,1.0
SWE,2017,1.0
SWE,2018,1.0
SWE,2019,1.0
SWZ,2000,0.009
SWZ,2001,0.009
SWZ,2002,0.009
SWZ,2003,0.009
SWZ,2004,0.009
SWZ,2005,0.009
SWZ,2006,0.009
SWZ,2007,0.009
SWZ,2008,0.009
SWZ,2009,0.009
SWZ,2010,0.009
SWZ,2011,0.009
SWZ,2012,0.009
SWZ,2013,0.009
SWZ,2014,0.009
SWZ,2015,0.009
SWZ,2016,0.009
SWZ,2017,0.009
SWZ,2018,0.009
SWZ,2019,0.009
SYC,2000,0.0
SYC,2001,0.0
SYC,2002,0.0
SYC,2003,0.0
SYC,2004,0.0
SYC,2005,0.0
SYC,2006,0.0
SYC,2007,0.0
SYC,2008,0.0
SYC,2009,0.0
SYC,2010,0.0
SYC,2011,0.0
SYC,2012,0.0
SYC,2013,0.0
SYC,2014,0.0
SYC,2015,0.0
SYC,2016,0.0
SYC,2017,0.0
SYC,2018,0.0
SYC,2019,0.0
SYR,2000,0.37
SYR,2001,0.37
SYR,2002,0.37
SYR,2003,0.37
SYR,2004,0.37
SYR,2005,0.37
SYR,2006,0.37
SYR,2007,0.37
SYR,2008,0.37
SYR,2009,0.37
SYR,2010,0.37
SYR,2011,0.37
SYR,2012,0.55
SYR,2013,0.55
SYR,2014,0.55
SYR,2015,0.55
SYR,2016,0.55
SYR,2017,0.55
SYR,2018,0.55
SYR,2019,0.55
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCD,2000,0.0
TCD,2001,0.0
TCD,2002,0.0
TCD,2003,0.0
TCD,2004,0.0
TCD,2005,0.0
TCD,2006,0.0
TCD,2007,0.0
TCD,2008,0.0
TCD,2009,0.0
TCD,2010,0.0
TCD,2011,0.0
TCD,2012,0.0
TCD,2013,0.0
TCD,2014,0.0
TCD,2015,0.0
TCD,2016,0.0
TCD,2017,0.0
TCD,2018,0.0
TCD,2019,0.0
TGO,2000,0.0
TGO,2001,0.0
TGO,2002,0.0
TGO,2003,0.0
TGO,2004,0.0
TGO,2005,0.0
TGO,2006,0.0
TGO,2007,0.0
TGO,2008,0.0
TGO,2009,0.0
TGO,2010,0.0
TGO,2011,0.0
TGO,2012,0.0
TGO,2013,0.0
TGO,2014,0.0
TGO,2015,0.0
TGO,2016,0.0
TGO,2017,0.0
TGO,2018,0.0
TGO,2019,0.0
THA,2000,1.168
THA,2001,1.168
THA,2002,1.168
THA,2003,1.168
THA,2004,1.168
THA,2005,1.168
THA,2006,1.168
THA,2007,1.168
THA,2008,1.168
THA,2009,1.168
THA,2010,1.168
THA,2011,1.168
THA,2012,1.168
THA,2013,1.168
THA,2014,1.168
THA,2015,1.168
THA,2016,1.168
THA,2017,1.168
THA,2018,1.168
THA,2019,1.168
TJK,2000,0.1522
TJK,2001,0.1522
TJK,2002,0.1522
TJK,2003,0.1522
TJK,2004,0.1522
TJK,2005,0.1522
TJK,2006,0.1522
TJK,2007,0.1522
TJK,2008,0.1522
TJK,2009,0.1522
TJK,2010,0.1522
TJK,2011,0.1522
TJK,2012,0.1522
TJK,2013,0.1522
TJK,2014,0.1522
TJK,2015,0.1522
TJK,2016,0.1522
TJK,2017,0.1522
TJK,2018,0.1522
TJK,2019,0.1522
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,0.336
TKM,2001,0.336
TKM,2002,0.336
TKM,2003,0.336
TKM,2004,0.336
TKM,2005,0.336
TKM,2006,0.336
TKM,2007,0.336
TKM,2008,0.336
TKM,2009,0.336
TKM,2010,0.336
TKM,2011,0.336
TKM,2012,0.336
TKM,2013,0.336
TKM,2014,0.336
TKM,2015,0.336
TKM,2016,0.336
TKM,2017,0.336
TKM,2018,0.336
TKM,2019,0.336
TLS,2000,0.0
TLS,2001,0.0
TLS,2002,0.0
TLS,2003,0.0
TLS,2004,0.0
TLS,2005,0.0
TLS,2006,0.0
TLS,2007,0.0
TLS,2008,0.0
TLS,2009,0.0
TLS,2010,0.0
TLS,2011,0.0
TLS,2012,0.0
TLS,2013,0.0
TLS,2014,0.0
TLS,2015,0.0
TLS,2016,0.0
TLS,2017,0.0
TLS,2018,0.0
TLS,2019,0.0
TON,2000,0.0
TON,2001,0.0
TON,2002,0.0
TON,2003,0.0
TON,2004,0.0
TON,2005,0.0
TON,2006,0.0
TON,2007,0.0
TON,2008,0.0
TON,2009,0.0
TON,2010,0.0
TON,2011,0.0
TON,2012,0.0
TON,2013,0.0
TON,2014,0.0
TON,2015,0.0
TON,2016,0.0
TON,2017,0.0
TON,2018,0.0
TON,2019,0.0
TTO,2000,0.0
TTO,2001,0.0
TTO,2002,0.0
TTO,2003,0.0
TTO,2004,0.0
TTO,2005,0.0
TTO,2006,0.0
TTO,2007,0.0
TTO,2008,0.0
TTO,2009,0.0
TTO,2010,0.0
TTO,2011,0.0
TTO,2012,0.0
TTO,2013,0.0
TTO,2014,0.0
TTO,2015,0.0
TTO,2016,0.0
TTO,2017,0.0
TTO,2018,0.0
TTO,2019,0.0
TUN,2000,0.156
TUN,2001,0.156
TUN,2002,0.156
TUN,2003,0.187
TUN,2004,0.187
TUN,2005,0.187
TUN,2006,0.187
TUN,2007,0.187
TUN,2008,0.187
TUN,2009,0.187
TUN,2010,0.226
TUN,2011,0.226
TUN,2012,0.226
TUN,2013,0.226
TUN,2014,0.226
TUN,2015,0.226
TUN,2016,0.226
TUN,2017,0.226
TUN,2018,0.226
TUN,2019,0.226
TUR,2000,1.38
TUR,2001,1.38
TUR,2002,1.38
TUR,2003,1.38
TUR,2004,1.38
TUR,2005,1.38
TUR,2006,2.14
TUR,2007,2.14
TUR,2008,2.14
TUR,2009,2.14
TUR,2010,2.14
TUR,2011,2.14
TUR,2012,3.257
TUR,2013,3.257
TUR,2014,3.257
TUR,2015,3.257
TUR,2016,3.842
TUR,2017,3.842
TUR,2018,3.842
TUR,2019,3.842
TUV,2000,0.0
TUV,2001,0.0
TUV,2002,0.0
TUV,2003,0.0
TUV,2004,0.0
TUV,2005,0.0
TUV,2006,0.0
TUV,2007,0.0
TUV,2008,0.0
TUV,2009,0.0
TUV,2010,0.0
TUV,2011,0.0
TUV,2012,0.0
TUV,2013,0.0
TUV,2014,0.0
TUV,2015,0.0
TUV,2016,0.0
TUV,2017,0.0
TUV,2018,0.0
TUV,2019,0.0
TZA,2000,0.0
TZA,2001,0.0
TZA,2002,0.0
TZA,2003,0.0
TZA,2004,0.0
TZA,2005,0.0
TZA,2006,0.0
TZA,2007,0.0
TZA,2008,0.0
TZA,2009,0.0
TZA,2010,0.0
TZA,2011,0.0
TZA,2012,0.0
TZA,2013,0.0
TZA,2014,0.0
TZA,2015,0.0
TZA,2016,0.0
TZA,2017,0.0
TZA,2018,0.0
TZA,2019,0.0
UGA,2000,0.0
UGA,2001,0.0
UGA,2002,0.0
UGA,2003,0.0
UGA,2004,0.0
UGA,2005,0.0
UGA,2006,0.0
UGA,2007,0.0
UGA,2008,0.0
UGA,2009,0.0
UGA,2010,0.0
UGA,2011,0.0
UGA,2012,0.0
UGA,2013,0.0
UGA,2014,0.0
UGA,2015,0.0
UGA,2016,0.0
UGA,2017,0.0
UGA,2018,0.0
UGA,2019,0.0
UKR,2000,1.245
UKR,2001,1.245
UKR,2002,1.245
UKR,2003,1.245
UKR,2004,1.245
UKR,2005,1.245
UKR,2006,1.245
UKR,2007,1.245
UKR,2008,1.245
UKR,2009,1.245
UKR,2010,1.245
UKR,2011,1.245
UKR,2012,1.8
UKR,2013,1.8
UKR,2014,1.8
UKR,2015,1.8
UKR,2016,1.8
UKR,2017,0.866
UKR,2018,0.866
UKR,2019,0.866
URY,2000,0.0
URY,2001,0.0
URY,2002,0.0
URY,2003,0.0
URY,2004,0.0
URY,2005,0.0
URY,2006,0.0
URY,2007,0.0
URY,2008,0.0
URY,2009,0.0
URY,2010,0.0
URY,2011,0.0
URY,2012,0.0
URY,2013,0.0
URY,2014,0.0
URY,2015,0.0
URY,2016,0.0
URY,2017,0.0
URY,2018,0.0
URY,2019,0.0
UZB,2000,0.0
UZB,2001,0.0
UZB,2002,0.0
UZB,2003,0.0
UZB,2004,0.0
UZB,2005,0.0
UZB,2006,0.0
UZB,2007,0.0
UZB,2008,0.0
UZB,2009,0.0
UZB,2010,0.0
UZB,2011,0.0
UZB,2012,0.0
UZB,2013,0.0
UZB,2014,0.0
UZB,2015,0.0
UZB,2016,0.0
UZB,2017,0.0
UZB,2018,0.0
UZB,2019,0.0
VCT,2000,0.0
VCT,2001,0.0
VCT,2002,0.0
VCT,2003,0.0
VCT,2004,0.0
VCT,2005,0.0
VCT,2006,0.0
VCT,2007,0.0
VCT,2008,0.0
VCT,2009,0.0
VCT,2010,0.0
VCT,2011,0.0
VCT,2012,0.0
VCT,2013,0.0
VCT,2014,0.0
VCT,2015,0.0
VCT,2016,0.0
VCT,2017,0.0
VCT,2018,0.0
VCT,2019,0.0
VEN,2000,0.93
VEN,2001,0.93
VEN,2002,0.93
VEN,2003,0.93
VEN,2004,0.93
VEN,2005,0.93
VEN,2006,0.93
VEN,2007,0.93
VEN,2008,0.93
VEN,2009,0.93
VEN,2010,0.93
VEN,2011,0.93
VEN,2012,0.93
VEN,2013,0.93
VEN,2014,0.93
VEN,2015,0.93
VEN,2016,0.93
VEN,2017,0.93
VEN,2018,0.93
VEN,2019,0.93
VGB,2000,0.0
VGB,2001,0.0
VGB,2002,0.0
VGB,2003,0.0
VGB,2004,0.0
VGB,2005,0.0
VGB,2006,0.0
VGB,2007,0.0
VGB,2008,0.0
VGB,2009,0.0
VGB,2010,0.0
VGB,2011,0.0
VGB,2012,0.0
VGB,2013,0.0
VGB,2014,0.0
VGB,2015,0.0
VGB,2016,0.0
VGB,2017,0.0
VGB,2018,0.0
VGB,2019,0.0
VIR,2000,0.0
VIR,2001,0.0
VIR,2002,0.0
VIR,2003,0.0
VIR,2004,0.0
VIR,2005,0.0
VIR,2006,0.0
VIR,2007,0.0
VIR,2008,0.0
VIR,2009,0.0
VIR,2010,0.0
VIR,2011,0.0
VIR,2012,0.0
VIR,2013,0.0
VIR,2014,0.0
VIR,2015,0.0
VIR,2016,0.0
VIR,2017,0.0
VIR,2018,0.0
VIR,2019,0.0
VNM,2000,0.197
VNM,2001,0.197
VNM,2002,0.197
VNM,2003,0.197
VNM,2004,0.197
VNM,2005,0.197
VNM,2006,0.197
VNM,2007,0.197
VNM,2008,0.197
VNM,2009,0.197
VNM,2010,0.197
VNM,2011,0.197
VNM,2012,0.197
VNM,2013,0.197
VNM,2014,0.197
VNM,2015,0.197
VNM,2016,0.197
VNM,2017,0.197
VNM,2018,0.197
VNM,2019,0.197
VUT,2000,0.0
VUT,2001,0.0
VUT,2002,0.0
VUT,2003,0.0
VUT,2004,0.0
VUT,2005,0.0
VUT,2006,0.0
VUT,2007,0.0
VUT,2008,0.0
VUT,2009,0.0
VUT,2010,0.0
VUT,2011,0.0
VUT,2012,0.0
VUT,2013,0.0
VUT,2014,0.0
VUT,2015,0.0
VUT,2016,0.0
VUT,2017,0.0
VUT,2018,0.0
VUT,2019,0.0
WSM,2000,0.0
WSM,2001,0.0
WSM,2002,0.0
WSM,2003,0.0
WSM,2004,0.0
WSM,2005,0.0
WSM,2006,0.0
WSM,2007,0.0
WSM,2008,0.0
WSM,2009,0.0
WSM,2010,0.0
WSM,2011,0.0
WSM,2012,0.0
WSM,2013,0.0
WSM,2014,0.0
WSM,2015,0.0
WSM,2016,0.0
WSM,2017,0.0
WSM,2018,0.0
WSM,2019,0.0
XKX,2000,0.0
XKX,2001,0.0
XKX,2002,0.0
XKX,2003,0.0
XKX,2004,0.0
XKX,2005,0.0
XKX,2006,0.0
XKX,2007,0.0
XKX,2008,0.0
XKX,2009,0.0
XKX,2010,0.0
XKX,2011,0.0
XKX,2012,0.0
XKX,2013,0.0
XKX,2014,0.0
XKX,2015,0.0
XKX,2016,0.0
XKX,2017,0.0
XKX,2018,0.0
XKX,2019,0.0
YEM,2000,0.0
YEM,2001,0.0
YEM,2002,0.0
YEM,2003,0.0
YEM,2004,0.0
YEM,2005,0.0
YEM,2006,0.0
YEM,2007,0.0
YEM,2008,0.0
YEM,2009,0.0
YEM,2010,0.0
YEM,2011,0.0
YEM,2012,0.0
YEM,2013,0.0
YEM,2014,0.0
YEM,2015,0.0
YEM,2016,0.0
YEM,2017,0.0
YEM,2018,0.0
YEM,2019,0.0
ZAF,2000,1.036
ZAF,2001,1.036
ZAF,2002,1.036
ZAF,2003,1.036
ZAF,2004,1.036
ZAF,2005,1.036
ZAF,2006,1.036
ZAF,2007,1.036
ZAF,2008,1.036
ZAF,2009,1.919
ZAF,2010,1.919
ZAF,2011,1.919
ZAF,2012,1.919
ZAF,2013,1.919
ZAF,2014,1.919
ZAF,2015,1.919
ZAF,2016,1.919
ZAF,2017,1.919
ZAF,2018,1.919
ZAF,2019,1.919
ZMB,2000,0.0
ZMB,2001,0.0
ZMB,2002,0.0
ZMB,2003,0.0
ZMB,2004,0.0
ZMB,2005,0.0
ZMB,2006,0.0
ZMB,2007,0.0
ZMB,2008,0.0
ZMB,2009,0.0
ZMB,2010,0.0
ZMB,2011,0.0
ZMB,2012,0.0
ZMB,2013,0.0
ZMB,2014,0.0
ZMB,2015,0.0
ZMB,2016,0.0
ZMB,2017,0.0
ZMB,2018,0.0
ZMB,2019,0.0
ZWE,2000,0.095
ZWE,2001,0.095
ZWE,2002,0.095
ZWE,2003,0.095
ZWE,2004,0.095
ZWE,2005,0.095
ZWE,2006,0.095
ZWE,2007,0.095
ZWE,2008,0.095
ZWE,2009,0.095
ZWE,2010,0.095
ZWE,2011,0.095
ZWE,2012,0.095
ZWE,2013,0.095
ZWE,2014,0.095
ZWE,2015,0.095
ZWE,2016,0.095
ZWE,2017,0.095
ZWE,2018,0.095
ZWE,2019,0.095
